run,island,frame,N,captures,escapes
cand_frozen,49,4,1,0,0
cand_frozen,49,5,1,0,0
cand_frozen,49,6,1,0,0
cand_frozen,49,7,1,0,0
cand_frozen,49,8,1,0,0
cand_frozen,49,9,1,0,0
cand_frozen,49,10,1,0,0
cand_frozen,49,11,1,0,0
cand_frozen,49,12,1,0,0
cand_frozen,50,1,1,0,0
cand_frozen,50,2,1,0,0
cand_frozen,50,3,1,0,0
cand_frozen,50,4,1,0,0
cand_frozen,50,5,1,0,0
cand_frozen,50,6,1,0,0
cand_frozen,50,7,1,0,0
cand_frozen,50,8,1,0,0
cand_frozen,50,9,1,0,0
cand_frozen,50,10,1,0,0
cand_frozen,50,11,1,0,0
cand_frozen,50,12,1,0,0
cand_frozen,51,1,1,0,0
cand_frozen,51,2,4,3,0
cand_frozen,51,3,4,0,0
cand_frozen,51,4,4,0,0
cand_frozen,51,5,4,0,0
cand_frozen,51,6,4,0,0
cand_frozen,51,7,4,0,0
cand_frozen,51,8,4,0,0
cand_frozen,51,9,4,0,0
cand_frozen,51,10,4,0,0
cand_frozen,51,11,4,0,0
cand_frozen,51,12,4,0,0
cand_frozen,52,1,1,0,0
cand_frozen,52,2,1,0,0
cand_frozen,52,3,1,0,0
cand_frozen,52,4,1,0,0
cand_frozen,52,5,1,0,0
cand_frozen,52,6,1,0,0
cand_frozen,52,7,1,0,0
cand_frozen,52,8,1,0,0
cand_frozen,52,9,1,0,0
cand_frozen,52,10,1,0,0
cand_frozen,52,11,1,0,0
cand_frozen,52,12,1,0,0
cand_frozen,53,1,1,0,0
cand_frozen,53,2,1,0,0
cand_frozen,53,3,1,0,0
cand_frozen,53,4,1,0,0
cand_frozen,53,5,1,0,0
cand_frozen,53,6,1,0,0
cand_frozen,53,7,1,0,0
cand_frozen,53,8,1,0,0
cand_frozen,53,9,1,0,0
cand_frozen,53,10,1,0,0
cand_frozen,53,11,1,0,0
cand_frozen,53,12,1,0,0
cand_frozen,54,1,1,0,0
cand_frozen,54,2,4,3,0
cand_frozen,54,3,4,0,0
cand_frozen,54,4,4,0,0
cand_frozen,54,5,4,0,0
cand_frozen,54,6,4,0,0
cand_frozen,54,7,4,0,0
cand_frozen,54,8,4,0,0
cand_frozen,54,9,4,0,0
cand_frozen,54,10,4,0,0
cand_frozen,54,11,4,0,0
cand_frozen,54,12,4,0,0
cand_frozen,55,1,1,0,0
cand_frozen,55,2,1,0,0
cand_frozen,55,3,1,0,0
cand_frozen,55,4,1,0,0
cand_frozen,55,5,1,0,0
cand_frozen,55,6,1,0,0
cand_frozen,55,7,1,0,0
cand_frozen,55,8,1,0,0
cand_frozen,55,9,1,0,0
cand_frozen,55,10,1,0,0
cand_frozen,55,11,1,0,0
cand_frozen,55,12,1,0,0
cand_frozen,56,1,1,0,0
cand_frozen,56,2,1,0,0
cand_frozen,56,3,1,0,0
cand_frozen,56,4,1,0,0
cand_frozen,56,5,1,0,0
cand_frozen,56,6,1,0,0
cand_frozen,56,7,1,0,0
cand_frozen,56,8,1,0,0
cand_frozen,56,9,1,0,0
cand_frozen,56,10,1,0,0
cand_frozen,56,11,1,0,0
cand_frozen,56,12,1,0,0
cand_frozen,57,1,1,0,0
cand_frozen,57,2,4,3,0
cand_frozen,57,3,4,0,0
cand_frozen,57,4,4,0,0
cand_frozen,57,5,4,0,0
cand_frozen,57,6,4,0,0
cand_frozen,57,7,4,0,0
cand_frozen,57,8,4,0,0
cand_frozen,57,9,4,0,0
cand_frozen,57,10,4,0,0
cand_frozen,57,11,4,0,0
cand_frozen,57,12,4,0,0
cand_frozen,58,1,1,0,0
cand_frozen,58,2,1,0,0
cand_frozen,58,3,1,0,0
cand_frozen,58,4,1,0,0
cand_frozen,58,5,1,0,0
cand_frozen,58,6,1,0,0
cand_frozen,58,7,1,0,0
cand_frozen,58,8,1,0,0
cand_frozen,58,9,1,0,0
cand_frozen,58,10,1,0,0
cand_frozen,58,11,1,0,0
cand_frozen,58,12,1,0,0
cand_frozen,59,1,1,0,0
cand_frozen,59,2,1,0,0
cand_frozen,59,3,1,0,0
cand_frozen,59,4,1,0,0
cand_frozen,59,5,1,0,0
cand_frozen,59,6,1,0,0
cand_frozen,59,7,1,0,0
cand_frozen,59,8,1,0,0
cand_frozen,59,9,1,0,0
cand_frozen,59,10,1,0,0
cand_frozen,59,11,1,0,0
cand_frozen,59,12,1,0,0
cand_frozen,60,1,1,0,0
cand_frozen,60,2,4,3,0
cand_frozen,60,3,4,0,0
cand_frozen,60,4,4,0,0
cand_frozen,60,5,4,0,0
cand_frozen,60,6,4,0,0
cand_frozen,60,7,4,0,0
cand_frozen,60,8,4,0,0
cand_frozen,60,9,4,0,0
