run,island,frame,N,captures,escapes
candADDR_L9,37,11,1,0,0
candADDR_L9,37,12,1,0,0
candADDR_L9,37,13,1,0,0
candADDR_L9,37,14,1,0,0
candADDR_L9,37,15,1,0,0
candADDR_L9,37,16,1,0,0
candADDR_L9,37,17,1,0,0
candADDR_L9,37,18,1,0,0
candADDR_L9,37,19,1,0,0
candADDR_L9,37,20,1,0,0
candADDR_L9,38,1,1,0,0
candADDR_L9,38,2,1,0,0
candADDR_L9,38,3,1,0,0
candADDR_L9,38,4,1,0,0
candADDR_L9,38,5,1,0,0
candADDR_L9,38,6,1,0,0
candADDR_L9,38,7,1,0,0
candADDR_L9,38,8,1,0,0
candADDR_L9,38,9,1,0,0
candADDR_L9,38,10,1,0,0
candADDR_L9,38,11,1,0,0
